Date,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFC,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SBILIFE,SHREECEM,SUNPHARMA,TATAMOTORS,TATASTEEL,TCS,TATACONSUM,TECHM,TITAN,ULTRACEMCO,UPL,WIPRO
2013-11-30,152.10787963867188,809.4317626953125,475.20477294921875,222.2913055419922,1607.8353271484375,137.3203582763672,734.7374877929688,288.4320983886719,71.1224136352539,399.30511474609375,378.3797302246094,132.94229125976562,534.4622802734375,2346.94580078125,448.9192199707031,423.40313720703125,228.00608825683594,739.9275512695312,314.5341491699219,0.0,1611.47314453125,116.18562316894531,521.9413452148438,175.639892578125,407.235107421875,342.5906982421875,171.25677490234375,81.9535903930664,376.6343994140625,607.7911987304688,443.07843017578125,1557.767333984375,4581.8349609375,84.55101776123047,138.3429412841797,74.5371322631836,403.1480407714844,171.8054962158203,0.0,4250.31298828125,543.78271484375,392.5368347167969,318.9015197753906,849.8948974609375,0.0,355.5963439941406,219.3083953857422,1858.1075439453125,102.45719909667969,164.18228149414062
2013-12-31,149.4613037109375,916.1066284179688,463.30926513671875,250.065673828125,1555.563720703125,153.59451293945312,737.7203979492188,291.2969970703125,72.63700103759766,419.66363525390625,387.5223388671875,141.94869995117188,566.6487426757812,2392.47119140625,476.7629089355469,432.3462829589844,266.4162902832031,714.6633911132812,316.69854736328125,0.0,1630.49072265625,115.9962387084961,501.30780029296875,180.6645050048828,404.9697265625,356.0757141113281,172.0323944091797,90.76570892333984,362.9200439453125,623.2576293945312,442.0945129394531,1637.2623291015625,4724.490234375,78.49729919433594,135.9850616455078,78.10519409179688,422.8541259765625,166.52354431152344,0.0,4195.47705078125,539.600830078125,370.6745300292969,336.8813171386719,920.4225463867188,0.0,384.90301513671875,219.6914520263672,1719.673583984375,121.38983917236328,194.89559936523438
2014-01-31,141.040283203125,897.9481811523438,445.8437194824219,215.4126434326172,1549.2540283203125,148.78936767578125,676.521240234375,277.80975341796875,75.95864868164062,402.6336364746094,397.2939147949219,133.98193359375,610.406494140625,2462.31689453125,444.8382873535156,409.94451904296875,309.7979736328125,725.163818359375,299.1689453125,0.0,1548.4866943359375,103.73377990722656,500.7808837890625,162.58078002929688,369.97705078125,377.9326477050781,173.90464782714844,81.82425689697266,327.02880859375,574.033203125,417.2369384765625,1518.71630859375,4498.89111328125,74.86744689941406,129.81253051757812,74.89002990722656,392.6334228515625,143.89593505859375,0.0,4291.4951171875,558.9894409179688,344.52838134765625,283.3398742675781,949.776611328125,0.0,375.0190124511719,212.17372131347656,1664.9141845703125,116.08133697509766,201.4963836669922
2014-02-28,160.96205139160156,892.331298828125,446.50457763671875,243.57183837890625,1581.7401123046875,153.04815673828125,715.59716796875,253.43588256835938,78.8937759399414,404.5258483886719,371.8492736816406,132.08726501464844,659.79931640625,2740.520263671875,489.2789306640625,404.2187194824219,333.339111328125,734.4527587890625,317.5310363769531,0.0,1544.2822265625,99.52005004882812,481.8595886230469,171.65966796875,383.1354675292969,390.2684020996094,175.18846130371094,77.95780944824219,340.09600830078125,645.6270751953125,456.12811279296875,1473.1646728515625,4325.4208984375,66.69364166259766,137.37506103515625,74.18424987792969,377.70025634765625,144.47129821777344,0.0,4543.4384765625,610.8348999023438,410.7061767578125,273.71356201171875,965.3218383789062,0.0,391.71929931640625,231.94973754882812,1794.278564453125,112.1536636352539,209.13638305664062
2014-03-31,180.45071411132812,887.0046997070312,515.9419555664062,281.00518798828125,1692.1453857421875,174.64944458007812,785.6952514648438,281.1155090332031,96.15996551513672,384.5320739746094,371.2204284667969,155.8521270751953,634.9173583984375,2418.680908203125,573.6559448242188,459.7491760253906,294.1040954589844,793.1929321289062,356.2294006347656,0.0,1786.12890625,134.1768798828125,530.0191040039062,204.84193420410156,483.1488037109375,334.96453857421875,188.80238342285156,92.36223602294922,387.2872619628906,741.367431640625,459.5018310546875,1830.79931640625,4466.6494140625,71.04708862304688,152.15663146972656,83.21781158447266,439.25225830078125,182.55477905273438,0.0,5475.27783203125,544.923095703125,392.2906494140625,313.3326416015625,903.92724609375,0.0,375.79388427734375,251.3427276611328,2134.682861328125,113.01283264160156,190.15904235839844
2014-04-30,181.2206268310547,862.9386596679688,476.9041748046875,292.309326171875,1557.925048828125,182.86944580078125,823.03125,288.8287353515625,94.8438491821289,394.1071472167969,385.0552978515625,157.9092559814453,639.9956665039062,2555.1611328125,595.7380981445312,416.2756042480469,297.7152404785156,805.5333251953125,341.6728515625,0.0,1724.0467529296875,127.54851531982422,497.7518615722656,204.73501586914062,461.74835205078125,324.580078125,182.27626037597656,96.57207489013672,399.85675048828125,754.70751953125,502.3758544921875,1781.2076416015625,4256.0322265625,68.85554504394531,155.54641723632812,83.77233123779297,441.9931640625,197.843017578125,0.0,5517.5185546875,600.237548828125,408.145751953125,318.7026672363281,929.8994750976562,0.0,383.7303771972656,243.96861267089844,1977.6710205078125,164.37950134277344,182.9395751953125
2014-05-31,217.35888671875,879.595947265625,480.96368408203125,353.2936706542969,1590.248779296875,197.16787719726562,848.0377807617188,303.2415771484375,108.95551300048828,401.12896728515625,371.65576171875,200.9187774658203,590.0000610351562,2312.235595703125,643.2015991210938,506.5275573730469,300.6209716796875,786.7311401367188,377.7548828125,0.0,1841.8463134765625,139.8583221435547,527.6484375,233.28738403320312,514.6228637695312,304.63043212890625,182.6774444580078,108.10900115966797,431.8651428222656,902.2935180664062,576.5736694335938,2107.638671875,4427.98046875,94.6800765991211,180.58758544921875,96.44711303710938,507.8942565917969,243.29779052734375,0.0,6606.57470703125,577.2849731445312,409.1305236816406,377.8925476074219,910.701904296875,0.0,401.09033203125,297.5986022949219,2325.682373046875,185.92037963867188,176.98175048828125
2014-06-30,234.34532165527344,963.7061157226562,563.9412231445312,373.5450134277344,1883.400390625,195.2360076904297,930.1669921875,296.9827575683594,125.20848083496094,459.08111572265625,423.70599365234375,208.5787353515625,677.2838745117188,2470.0146484375,769.3134765625,546.0512084960938,317.41937255859375,889.0887451171875,394.0232238769531,0.0,2064.59619140625,155.3876190185547,550.3983764648438,240.803955078125,554.197998046875,336.2120361328125,176.9447784423828,110.3878402709961,440.6264343261719,991.2471923828125,537.8699340820312,2264.446533203125,4434.52490234375,92.34049224853516,202.28671264648438,110.2309341430664,483.8382873535156,257.0807189941406,0.0,7036.806640625,652.2256469726562,424.59173583984375,420.29608154296875,1037.46240234375,0.0,450.7515869140625,337.72540283203125,2535.064208984375,209.3944091796875,190.98260498046875
2014-07-31,251.85467529296875,979.0560302734375,598.62255859375,380.90350341796875,1728.82470703125,216.8307647705078,939.6847534179688,328.45294189453125,121.32280731201172,527.7434692382812,441.4591369628906,199.72787475585938,693.1663208007812,2669.71630859375,816.7239990234375,513.0020751953125,329.7953796386719,971.4526977539062,399.923828125,0.0,2090.9404296875,181.42759704589844,609.0364379882812,250.06466674804688,543.718505859375,348.5619201660156,193.99111938476562,106.14698791503906,475.15277099609375,876.1957397460938,564.3410034179688,2344.45166015625,4595.05859375,85.88434600830078,188.7515869140625,105.16101837158203,479.6898498535156,233.52052307128906,0.0,7147.07177734375,751.4970092773438,441.9893798828125,449.2323303222656,1122.3834228515625,0.0,454.4626159667969,328.7619934082031,2370.561767578125,201.81521606445312,192.28237915039062
2014-08-31,273.25311279296875,1143.9283447265625,593.8651733398438,386.2012939453125,1879.853759765625,242.7167205810547,1046.0697021484375,327.2965087890625,145.05467224121094,578.3244018554688,499.8418884277344,192.9340057373047,733.476318359375,2806.36865234375,939.3103637695312,545.3385620117188,348.4900817871094,977.4141235351562,404.38525390625,0.0,2125.183837890625,161.069091796875,658.5678100585938,264.2485656738281,566.3754272460938,372.2052917480469,193.41928100585938,112.09851837158203,516.183349609375,898.0791015625,659.4760131835938,2596.99755859375,5378.13916015625,82.59705352783203,207.7532958984375,102.42800903320312,476.4713134765625,235.50181579589844,0.0,7664.18310546875,812.1812133789062,518.6377563476562,416.8834228515625,1099.4334716796875,0.0,499.2051086425781,349.8730163574219,2492.963623046875,196.6614532470703,199.97508239746094
2014-09-30,268.5194091796875,1091.1083984375,600.4778442382812,367.24603271484375,1954.0577392578125,266.5283203125,1125.111572265625,357.88372802734375,139.9143829345703,644.3585815429688,608.1102294921875,184.78683471679688,845.8270874023438,3069.35546875,1154.6708984375,569.6070556640625,366.6589050292969,958.0277709960938,418.08148193359375,0.0,2315.771240234375,149.36558532714844,662.6547241210938,243.6560516357422,600.7733764648438,388.1178283691406,201.91526794433594,104.15863800048828,504.9479064941406,857.2306518554688,638.5926513671875,2858.1572265625,5369.58251953125,83.16687774658203,195.4259490966797,107.98268127441406,450.7701721191406,233.76937866210938,0.0,8187.63671875,816.218994140625,497.2256774902344,372.8450012207031,1192.4537353515625,0.0,525.760986328125,392.96246337890625,2569.60546875,210.79299926757812,210.9217071533203
2014-10-31,274.8954162597656,1087.7978515625,625.9987182617188,426.4933776855469,2170.431396484375,275.1307373046875,1062.8544921875,352.61614990234375,155.05123901367188,706.2642211914062,648.3463134765625,199.94436645507812,879.8612670898438,3006.64013671875,1230.0057373046875,563.3012084960938,344.5057373046875,1006.5845336914062,437.6062927246094,0.0,2494.666259765625,155.462158203125,661.4165649414062,275.9454650878906,697.51416015625,422.8171691894531,193.4737548828125,113.50656127929688,557.5875854492188,973.3355712890625,610.9827270507812,3113.720458984375,5601.17431640625,89.94499969482422,193.49127197265625,115.96366119384766,476.4473876953125,258.5882873535156,0.0,8865.9189453125,805.0322265625,529.76416015625,397.2386474609375,1136.5438232421875,0.0,530.8756713867188,379.03314208984375,2497.319091796875,216.63197326660156,199.28541564941406
2014-11-30,280.4503479003906,1137.161376953125,709.5255737304688,467.6116638183594,2195.845458984375,303.1846008300781,1145.7808837890625,338.1415100097656,159.68650817871094,760.8585205078125,617.1002197265625,192.04080200195312,813.2499389648438,3425.488525390625,1398.31201171875,570.304931640625,356.7171630859375,1055.869384765625,459.28997802734375,0.0,2560.340576171875,165.65481567382812,704.6389770507812,297.87066650390625,729.24365234375,454.93975830078125,197.6945037841797,108.21180725097656,599.0167846679688,964.66015625,620.52197265625,3111.621826171875,5590.9814453125,85.5362319946289,181.2861328125,113.44965362548828,472.46588134765625,307.67572021484375,0.0,8738.5498046875,799.3196411132812,527.0938110351562,384.20977783203125,1153.3658447265625,0.0,558.3510131835938,356.7171630859375,2437.317626953125,214.73739624023438,207.084228515625
2014-12-31,307.6452331542969,1098.1671142578125,717.2056884765625,488.0250549316406,2028.511474609375,342.2740173339844,1306.3546142578125,312.379150390625,138.2765350341797,848.8734130859375,608.2073974609375,207.73968505859375,807.843994140625,3085.80712890625,1454.8253173828125,544.127197265625,342.5098571777344,1033.0242919921875,456.69940185546875,0.0,2528.7255859375,150.2229461669922,680.3626708984375,299.6361999511719,778.7298583984375,411.43646240234375,200.6354217529297,94.24390411376953,629.3600463867188,880.1986083984375,578.6851196289062,3104.346923828125,5736.28125,86.43597412109375,165.40211486816406,110.17742919921875,424.9260559082031,298.487060546875,0.0,9165.2568359375,786.561767578125,490.64874267578125,324.1795349121094,1114.7908935546875,0.0,547.7200927734375,367.51361083984375,2614.68017578125,215.48281860351562,195.87229919433594
2015-01-31,328.9471130371094,1276.245849609375,818.0484619140625,572.2544555664062,1987.666259765625,397.5853576660156,1436.6962890625,329.9966735839844,159.77215576171875,871.2000122070312,676.4824829101562,195.34298706054688,819.1024780273438,3078.246826171875,1570.4136962890625,622.8851928710938,385.03515625,1151.9361572265625,516.1854858398438,0.0,2338.1787109375,133.17161560058594,835.60546875,306.55413818359375,845.1483154296875,447.24298095703125,200.74435424804688,87.92799377441406,658.1088256835938,999.9503784179688,592.0447387695312,3399.969970703125,6392.01904296875,86.25604248046875,170.37098693847656,118.0786361694336,436.4653015136719,296.71630859375,0.0,10669.103515625,872.05859375,578.5224609375,316.9548034667969,1084.79833984375,0.0,608.3244018554688,415.037353515625,3073.3076171875,228.5894317626953,216.2814483642578
2015-02-28,334.1638488769531,1268.4078369140625,769.9166870117188,551.3064575195312,1788.9285888671875,404.3394470214844,1413.58642578125,314.6809387207031,158.97998046875,961.1293334960938,650.3873291015625,214.0734100341797,798.8887939453125,3114.09814453125,1522.6900634765625,599.2987670898438,436.09228515625,1226.068115234375,505.72747802734375,0.0,2175.86572265625,147.84146118164062,794.3983764648438,284.3572998046875,837.9193725585938,473.0414123535156,214.46856689453125,90.78905487060547,665.806884765625,1034.3291015625,599.310546875,3363.50048828125,6317.03125,95.48107147216797,157.50042724609375,125.1816635131836,407.9986267089844,287.0969543457031,0.0,10689.017578125,837.0697021484375,569.17626953125,284.9710998535156,1164.70458984375,0.0,599.3948974609375,419.2789306640625,3055.101318359375,260.6726989746094,233.45770263671875
2015-03-31,297.59808349609375,1329.4552001953125,771.58642578125,544.7450561523438,1678.2047119140625,402.71728515625,1384.0513916015625,348.7208251953125,173.4103546142578,995.703369140625,691.2066650390625,207.04025268554688,841.5256958007812,3316.414306640625,1535.4122314453125,581.1836547851562,422.2668151855469,1195.1973876953125,490.6880187988281,0.0,2153.25390625,123.02657318115234,781.9468383789062,267.6353454589844,856.3070068359375,462.6573486328125,177.24427795410156,81.66156005859375,654.2724609375,1011.0667114257812,556.4892578125,3450.33642578125,6241.6826171875,88.84835815429688,150.64183044433594,116.27202606201172,393.2407531738281,255.5588836669922,0.0,10485.109375,973.264892578125,543.906982421875,257.2086486816406,1113.6785888671875,0.0,532.1331176757812,377.8763427734375,2814.115478515625,274.6800537109375,223.95098876953125
2015-04-30,306.8240966796875,1109.75341796875,727.8433227539062,551.9868774414062,1621.677978515625,394.1836853027344,1422.40185546875,337.8758850097656,163.9470977783203,993.3046264648438,619.14111328125,207.383056640625,810.429443359375,3145.955078125,1470.445556640625,577.2044067382812,380.8016052246094,1065.9017333984375,474.5452575683594,0.0,1898.09228515625,122.93130493164062,760.9850463867188,281.1741638183594,799.4948120117188,405.4252624511719,175.5015106201172,83.88382720947266,664.6109619140625,960.1900634765625,536.8013916015625,3480.928955078125,5917.09765625,90.62713623046875,149.56163024902344,113.94979095458984,411.4317626953125,258.4781799316406,0.0,9942.47265625,894.3849487304688,508.2436828613281,292.6423034667969,1078.524169921875,0.0,526.9340209960938,369.0078430175781,2609.639404296875,305.3035583496094,192.11343383789062
2015-05-31,313.659423828125,1182.1436767578125,750.8358154296875,568.9008178710938,1925.8153076171875,414.7607116699219,1517.132568359375,376.5193176269531,181.8994140625,1175.79248046875,632.1644287109375,223.55091857910156,855.1582641601562,3359.492431640625,1808.2464599609375,584.5369873046875,438.0841979980469,1126.151611328125,504.24029541015625,0.0,2196.76611328125,123.02657318115234,770.211669921875,269.3330383300781,848.7385864257812,422.1231384277344,177.9522705078125,82.40831756591797,697.669677734375,973.6296997070312,590.7322998046875,3530.736083984375,6188.63623046875,82.4266586303711,162.00868225097656,115.07086944580078,423.07080078125,269.59320068359375,0.0,10704.6455078125,919.4722290039062,481.4045715332031,266.665771484375,1141.46533203125,0.0,468.7286376953125,363.89874267578125,2913.612548828125,342.5735778808594,200.33592224121094
2015-06-30,298.39556884765625,1281.6982421875,723.8988037109375,543.0440063476562,2109.370849609375,536.4631958007812,1520.1207275390625,371.7386779785156,187.8085479736328,1274.7171630859375,598.9744262695312,240.5471649169922,881.882568359375,3376.419921875,1891.765380859375,552.2139892578125,398.79180908203125,1181.70703125,512.0838623046875,0.0,2080.00634765625,106.6897201538086,829.6227416992188,265.9310302734375,846.1670532226562,417.56390380859375,175.01025390625,78.4586181640625,691.9225463867188,1048.562744140625,600.5761108398438,3752.02197265625,5727.0458984375,83.08995056152344,152.04119873046875,111.38732147216797,482.5413818359375,254.71543884277344,0.0,11027.453125,832.3092041015625,434.3736572265625,247.34564208984375,1126.30224609375,0.0,404.267333984375,352.9576721191406,2928.05029296875,332.4175109863281,194.111083984375
2015-07-31,314.0470275878906,1327.4730224609375,845.755859375,562.2037353515625,2137.160888671875,542.265625,1840.45654296875,370.5877990722656,198.12815856933594,1464.086181640625,689.2628173828125,250.97348022460938,922.6860961914062,3887.139404296875,1842.669677734375,595.0628051757812,431.5030212402344,1232.75537109375,537.0809936523438,0.0,2203.728759765625,100.21211242675781,833.7868041992188,261.18231201171875,948.5844116210938,456.8476867675781,181.2041015625,76.32595825195312,693.7423706054688,1052.5621337890625,644.2679443359375,4039.017333984375,5724.6982421875,81.34130096435547,134.07025146484375,113.34921264648438,483.1202392578125,262.0816345214844,0.0,11089.23828125,783.3246459960938,384.19403076171875,206.6470489501953,1110.064453125,0.0,453.04425048828125,314.2408752441406,3082.94873046875,336.13311767578125,205.559814453125
2015-08-31,343.55712890625,1312.70703125,814.2361450195312,496.5030822753906,1912.97998046875,495.63739013671875,1812.138671875,315.5689697265625,194.11923217773438,1358.605712890625,664.1985473632812,209.29689025878906,1125.6988525390625,4120.853515625,1835.2584228515625,551.8048095703125,422.91387939453125,1094.4375,496.94012451171875,0.0,1975.4005126953125,76.25457000732422,779.878662109375,240.114990234375,834.9752807617188,464.1153259277344,180.70413208007812,83.90753936767578,649.1182861328125,944.1917114257812,578.6630249023438,3910.35791015625,5393.52099609375,73.17101287841797,117.7441635131836,104.62081146240234,413.2555236816406,239.49842834472656,0.0,10518.751953125,854.68310546875,340.011962890625,188.0546417236328,1134.49951171875,0.0,441.0679931640625,327.72845458984375,2845.06396484375,315.2815246582031,206.39048767089844
2015-09-30,290.1094970703125,1409.6639404296875,807.039794921875,485.57745361328125,1959.5128173828125,502.9129943847656,1726.08837890625,300.88104248046875,186.6713409423828,1430.01611328125,621.6079711914062,186.5304412841797,1058.7213134765625,3972.947509765625,1719.098876953125,564.0000610351562,427.5060119628906,1116.89990234375,516.6360473632812,0.0,1973.99951171875,68.22408294677734,736.245361328125,233.3372039794922,918.1414794921875,491.766357421875,182.70394897460938,80.9368667602539,647.024169921875,871.4930419921875,596.5250854492188,4399.96142578125,5731.2880859375,75.75460815429688,112.93707275390625,106.67127227783203,415.04010009765625,229.95143127441406,0.0,11468.474609375,826.8347778320312,298.32891845703125,177.0663299560547,1144.4278564453125,0.0,477.38165283203125,308.7099914550781,2630.759033203125,287.15545654296875,215.67257690429688
2015-10-31,286.4267883300781,1284.3973388671875,797.2608032226562,465.3920593261719,2162.993408203125,514.4308471679688,1950.5867919921875,310.4504089355469,191.3290557861328,1496.880615234375,672.3364868164062,182.75985717773438,1092.1507568359375,4081.9892578125,1716.2677001953125,599.0068359375,380.703857421875,1157.3594970703125,530.2418823242188,0.0,2130.022705078125,81.16395568847656,731.9435424804688,239.1652374267578,887.837158203125,485.85540771484375,185.9258270263672,83.07829284667969,686.662353515625,838.4859619140625,559.5233154296875,4174.15966796875,5577.0927734375,81.23345184326172,121.96712493896484,103.92679595947266,457.1711120605469,229.90296936035156,0.0,12004.826171875,849.2254638671875,384.29400634765625,206.1874542236328,1111.6982421875,0.0,460.9998474121094,338.3535461425781,2830.92724609375,289.0368347167969,207.0586700439453
2015-11-30,259.9210510253906,1290.7535400390625,808.5648803710938,459.414794921875,2105.26220703125,543.2769775390625,1931.4422607421875,297.765380859375,198.6781463623047,1356.2864990234375,627.6505737304688,188.929931640625,1089.444091796875,2973.31689453125,1615.9212646484375,603.8508911132812,381.7108154296875,1120.5361328125,520.0435180664062,0.0,2226.96533203125,74.40431213378906,738.8810424804688,236.661376953125,909.6153564453125,465.498291015625,190.6475830078125,82.40852355957031,690.252197265625,816.4415893554688,646.94140625,4294.30908203125,5300.15625,80.1927719116211,117.41990661621094,109.7386245727539,466.8900146484375,242.745361328125,0.0,10820.97265625,697.960205078125,423.17822265625,192.23272705078125,1052.9151611328125,0.0,456.29498291015625,370.66546630859375,2755.58154296875,260.87945556640625,206.8419647216797
2015-12-31,252.5556640625,1430.44384765625,850.3184204101562,440.45416259765625,2149.3349609375,593.219970703125,1981.048095703125,302.57232666015625,196.2723846435547,1374.7244873046875,633.0109252929688,187.78733825683594,1097.13671875,2966.863037109375,1628.65673828125,605.0700073242188,374.5306091308594,1162.376708984375,523.330078125,0.0,2220.86767578125,81.83992004394531,787.1691284179688,225.73919677734375,943.9634399414062,472.38385009765625,181.98179626464844,94.09070587158203,716.528076171875,757.9738159179688,601.6590576171875,4330.57421875,5270.94091796875,89.3139419555664,121.22866821289062,113.97640991210938,488.4016418457031,217.49673461914062,0.0,11184.306640625,783.264892578125,391.09124755859375,216.88328552246094,1085.8343505859375,0.0,446.2007141113281,336.41290283203125,2733.984130859375,274.83270263671875,202.18287658691406
2016-01-31,206.13429260253906,1438.657958984375,835.887451171875,399.936279296875,1986.787841796875,582.8712768554688,1863.439697265625,257.88531494140625,196.52505493164062,1244.4512939453125,570.8306884765625,182.84556579589844,1083.8408203125,2967.2939453125,1598.8524169921875,547.2313232421875,381.8774108886719,1084.0810546875,506.9934997558594,0.0,2111.729736328125,68.12750244140625,745.6815185546875,198.67123413085938,903.1842651367188,498.1721496582031,177.48226928710938,96.45538330078125,680.4798583984375,654.912109375,583.2763671875,3844.6298828125,4969.1162109375,87.0489501953125,113.31048583984375,119.1424789428711,499.2298583984375,174.41415405273438,0.0,10210.1162109375,833.9413452148438,336.5633850097656,208.9449462890625,1067.04345703125,0.0,429.04901123046875,353.1025390625,2774.283203125,273.9861145019531,204.54702758789062
2016-02-29,190.0466766357422,1435.333251953125,816.3576049804688,367.6983947753906,1866.744140625,584.7604370117188,1605.787841796875,281.96466064453125,171.5665283203125,1279.541748046875,501.9255676269531,177.78955078125,902.78125,2898.12109375,1825.7357177734375,535.597412109375,358.24169921875,977.2471313476562,470.0667419433594,0.0,2059.695068359375,66.29275512695312,757.4568481445312,164.04837036132812,809.5916137695312,463.4881896972656,164.31689453125,102.52883911132812,628.4765625,641.2755126953125,580.4847412109375,3042.525390625,4536.2880859375,74.21783447265625,97.27360534667969,105.44973754882812,466.1905822753906,153.527099609375,0.0,9835.9443359375,816.7944946289062,300.128173828125,208.15113830566406,973.645751953125,0.0,355.05291748046875,306.96343994140625,2716.411865234375,239.3380584716797,189.4939422607422
2016-03-31,241.14210510253906,1300.72607421875,835.7432250976562,435.6037902832031,2087.052978515625,685.4939575195312,1700.6075439453125,312.3643493652344,201.83816528320312,1241.065185546875,499.19659423828125,182.49301147460938,945.151123046875,2901.61083984375,1859.535400390625,620.2644653320312,359.0133361816406,1020.4674682617188,517.7476806640625,0.0,2460.077392578125,84.88174438476562,793.6957397460938,204.240234375,942.8427734375,520.8817138671875,182.23178100585938,116.68959045410156,679.083740234375,722.6492919921875,572.3699340820312,3489.624755859375,5221.02880859375,79.86012268066406,108.01310729980469,112.7444839477539,509.3343505859375,188.32272338867188,0.0,12135.6552734375,782.7871704101562,386.1432189941406,266.978271484375,1122.755859375,0.0,406.7218933105469,330.8763427734375,3167.945068359375,299.50958251953125,205.33065795898438
2016-04-30,231.9423065185547,1288.7447509765625,835.1658935546875,462.746337890625,2155.14404296875,675.8978271484375,1862.2587890625,323.8476867675781,219.12066650390625,1325.3240966796875,523.3670654296875,179.4306182861328,1006.9906005859375,2958.402099609375,1946.2755126953125,659.4855346679688,330.92364501953125,1005.0065307617188,547.835205078125,0.0,2424.890380859375,93.04161071777344,791.09423828125,204.2834014892578,1022.3550415039062,517.8451538085938,180.42640686035156,125.01837158203125,713.5863647460938,744.8421020507812,630.1438598632812,3560.794677734375,5198.3125,86.0604248046875,109.59744262695312,116.27029418945312,478.7816162109375,183.13729858398438,0.0,12452.99609375,775.0018310546875,408.6841125488281,292.9240417480469,1129.003662109375,0.0,416.77337646484375,347.0881042480469,3104.575927734375,337.6068420410156,201.81341552734375
